596154038,658442793
595478411,660289105
595041211,660430688
-9494184144,-3329966554
-9494196284,-3329979102
-9494222096,-3329960307
-9494316205,-3330016958
-9494236812,-3329975410
-9493589433,-3329669195
-9494192829,-3329941537
-13561438755,7821391060
-13561431334,7821385888
-13561501185,7821468424
-13561448059,7821309427
-13561429588,7821381696
-13561438387,7821386601
-13561460437,7821443725
-13561543464,7821416989
-13561433674,7821395196
-13561422097,7821352634
2639722211,14621358497
2640347645,14621944815
2640176487,14621598079
2640120541,14621649570
2640331532,14620907987
2641108003,14621484784
2640172050,14621617583
2640153121,14621615146
2640145364,14621609758
1728190128,-6076202472
1728202350,-6076192839
1728185542,-6076246211
1728227472,-6076218580
1728213156,-6076152822
1728261195,-6076165068
1728216182,-6076194149
1728207518,-6076201632
1728208438,-6076201184
-9839345960,-6706120311
-9839726803,-6706595285
-9839461158,-6706425070
-9839683501,-6706619960
-9839677009,-6706543076
-9839727241,-6706596155
-9839725717,-6706593815
-9839724912,-6706598005
-9839718533,-6706578842
-9840128482,-6707126008
-9839724756,-6706595469
-9839727982,-6706551528
14301192102,610854838
14299729933,609605273
14299651484,609609513
14299507175,609573632
14300328413,608999036
14300368593,611866787
14299632783,609645242
14299658545,609691621
14299580026,609546867
14299654888,609681697
14299645457,609634981
14299668348,609643480
14300729785,610336373
-1097254626,-870519366
-1097280096,-870481812
-1097286229,-870482842
-1097270839,-870515723
-1097272805,-870478005
-1097455842,-870618373
-1097266448,-870493272
-1097267011,-870494031
-12923753687,-7560838024
-12923753563,-7560839115
-12923762189,-7560858516
-12923758168,-7560853496
-12923751888,-7560841861
-12923753264,-7560826565
-12923903762,-7561204406
-12923756841,-7560835694
-532396067,-11147350720
-532429372,-11147477193
-532424477,-11147444640
-532455292,-11147480793
-532403174,-11146785798
-532417945,-11147464689
-532440627,-11147484266
-532225683,-11147457631
-532438854,-11147469597
-1047181822,-6896268376
-1050172784,-6898140702
-1047133797,-6896286058
-1047159333,-6896291625
-1047154035,-6896160635
-1047060209,-6896401973
-1047069840,-6896327523
-1047929798,-6896877496
-1047164985,-6896285609
-1047179510,-6896289385
-1047170421,-6896302246
-1044522980,-6893790991
-1047144614,-6896297126
-1047169353,-6896119697
-1047149778,-6896277020
-1298986163,14209883152
-1298827371,14209538667
-1299000792,14209896279
-1298959103,14209891094
-1298993364,14209859657
-1299076571,14209920888
-1298991762,14209919592
-1299094275,14209819865
-607549448,2106229395
-607553076,2106147123
-607551201,2106147552
-609077619,2106359433
-607545372,2106148226
-607517977,2106158819
-607542914,2106145502
-607557021,2106163700
-244644085,-199187537
-244665068,-199413275
-244681444,-199111350
-244641767,-199171081
-244568439,-199174504
-244641544,-199183284
-244645965,-199179153
-244640210,-199182537
-244928171,-199320055
-244644599,-199187722
-9703213456,-5774365819
-9703252620,-5774416431
-9703070842,-5774540735
-9703146934,-5774369078
-9704697488,-5774172401
-9700306888,-5775283194
-9703230494,-5774438180
-9699745261,-5774075171
-9703095525,-5774419806
-9703754971,-5773805928
-9701654709,-5773645100
-9703552858,-5774220874
-9703015811,-5773402035
-9703422376,-5774542848
-9703227870,-5774370521
-9703186012,-5774367697
-9703226205,-5774382489
-9703147758,-5774189506
9083267986,6274048582
9083242294,6274030084
9083266618,6274045509
9082374422,6274492616
9083389921,6273882022
9083266971,6274054642
9083260465,6274052027
9083255264,6274022948
9083240562,6274042434
9083388286,6273989585
10055423898,-11202214506
10055382287,-11202221287
10055558310,-11201773354
10055373292,-11202544432
10056194055,-11202657205
10055427070,-11202211809
10055425053,-11202215314
1112033593,-1919228863
1111948566,-1919151383
1111953427,-1919087428
1112181820,-1919003434
1111963769,-1919082626
1111193624,-1918809355
1111933529,-1918980947
-3500973972,9523565967
-3501152279,9523616649
-3501072803,9523952857
-3501156379,9523613317
-3501482579,9523623279
-3501178649,9523988232
-3501149152,9523616263
9798073167,-8513886639
9798138824,-8513923244
9798151413,-8513930060
9798143329,-8513922051
9798147562,-8513927283
9798091973,-8513937019
9798092878,-8513891866
9798142274,-8513977730
9798130247,-8513872321
9798140849,-8513922483
-2996900210,-4958686551
-2996609718,-4958238838
-2996615959,-4958231743
-2996432658,-4958626753
-2996423435,-4958110702
-2996553808,-4958259399
-2996607360,-4958235132
-2996587722,-4958419290
-2996607044,-4958277622
-2996605809,-4958234374
-323557992,-1513248992
-327663501,-1513823293
-329602130,-1512211703
-327833204,-1513826821
-327876498,-1513635526
-328620128,-1513398213
-327867783,-1513634172
-327851831,-1513786970
-327918642,-1513642754
-327873014,-1513642983
-327899646,-1513660731
-5391208613,3870628043
-5391208211,3870630979
-5391153900,3870642988
-5391326190,3870663415
-5391378130,3870616922
-5391268819,3870645574
-7151543352,-14953582132
-7145295295,-14955147306
-7147692435,-14953689744
-7148394724,-14955121027
-7147455405,-14953689981
-7147645032,-14953759125
-7147467921,-14953707491
-7147551457,-14953753113
-7147409538,-14953663052
-7147484632,-14953695868
-7147217852,-14953745497
-7146553028,-14951062543
-7147573614,-14954261619
-7147455008,-14953686104
-7147361672,-14953721505
-7147422267,-14953839175
12810849107,-1729255284
12811461526,-1729263883
12810828629,-1729597421
12810855671,-1729250982
12810851066,-1729251852
12810615009,-1730146539
12810854103,-1729250087
-866561573,-10668337666
-866067614,-10669769267
-866512154,-10668281865
-866559871,-10668327129
-866550298,-10668328140
-866565594,-10668348281
-866609118,-10668396998
-866559000,-10668346008
-866553250,-10668341923
-866507003,-10668365548
-866555989,-10669437463
-866568072,-10668354682
-866362465,-10668430906
-867140374,-10667909578
-866555688,-10668348957
-3591626868,-9446203562
-3595833748,-9443180037
-3594326630,-9443246347
-3594341565,-9443290958
-3594324120,-9443206611
-3593035873,-9441627320
-3593632641,-9443545105
-3595350947,-9442868628
-3593869843,-9444430183
3124166128,-1066239166
3124263685,-1066289198
3124281503,-1066341957
3124268968,-1066279890
3124265672,-1066288921
3124251866,-1066444766
3124080401,-1066303904
3104476318,3730047597
3104447800,3730063429
3104316162,3730171717
3104461089,3730179691
3102694359,3729505293
3103691320,3731371310
3103332846,3729430717
3104450068,3730054839
3104458261,3730047570
3104845960,3730503003
3104487600,3730010467
3104421915,3730017188
3104461845,3729986520
3102028591,3730863618
3790372120,1468118063
3789795689,1468489862
3790337140,1468133584
3790376744,1468125162
3790563818,1466226002
3790381959,1468091936
3789900957,1467385852
3790303878,1468121952
3790664749,1468064792
3790304312,1468082695
3791173823,1468106016
3793566229,1467576605
3790394201,1468100960
-2440610865,-2401471075
-2441003992,-2401114432
-2443545869,-2399896659
-2442493199,-2399103475
-2442389567,-2399724270
-2442528815,-2399768986
-2440992755,-2398150698
2239681721,9512621117
2238262286,9515810184
2239632576,9512746528
2243894378,9513512569
2236685292,9510949792
2240588265,9510932055
2239634444,9512654593
2240903522,9508761827
2240236887,9511854023
429498515,12977735716
429780267,12978121111
429198755,12977775838
429453967,12977620107
429498389,12977732780
-12707452500,9053393231
-12708954210,9051753896
-12708090301,9049666659
-12707565521,9050247758
-12707432960,9049945926
-12707403032,9050189861
-12705906004,9052705147
-12703755061,9049857488
-12707400571,9049830681
-12707501648,9049716361
-12707395109,9050037384
-12708188093,9050027236
-12707413740,9049963582
-12707412643,9049775035
1174241342,-15311067794
1175004499,-15311453770
1174845289,-15305690384
1174846771,-15311110743
1175094246,-15311796383
1174848128,-15311117740
1164439243,-15319908768
1174872483,-15311068415
1172750887,-15310548648
1169918150,-15293561382
1178919097,-15307258953
1174940478,-15311232485
1175083031,-15310507909
1165574397,-15322601999
1162988334,-15324060061
1177413811,-15306435305
1175006447,-15311672474
1175844460,-15312114937
6923772716,622036676
6923772658,622055545
6923800326,622079289
6923792447,622065342
3661262520,-2795088162
3661306363,-2795021568
3662128245,-2795474618
3661249169,-2795057218
3661199909,-2795006969
3661247139,-2795057704
12609271686,-3494311430
12609405322,-3494373460
12609388238,-3494808735
12607876242,-3494660854
12608621132,-3494524762
12609426465,-3494418885
12609319008,-3494395289
12609302881,-3494364069
12612404445,-3495006479
12608619322,-3494490229
12609307572,-3494477850
12610412258,-3494573292
12612141476,-3491834037
12611004476,-3497324320
12606806895,-3493602239
9578749584,6711585554
9578730484,6711570008
9578760875,6711593077
9578751810,6711579938
9578353207,6711926287
9578747420,6711583557
9578714393,6711464763
-1255404614,-3084123306
-1255941423,-3082818298
-1256585721,-3082512527
-1256561940,-3082552713
-1256610368,-3082432330
-1256608447,-3082388005
-1258659929,-3092743735
-1254968461,-3082409397
-1256652892,-3082315564
-1258470118,-3075564445
-1254836806,-3084229132
-1256574807,-3082511790
-1252746549,-3073590415
-1256568125,-3082525541
11129447312,-9135594023
11145666562,-9131794138
11131062985,-9132196277
11130178634,-9131521092
11130083415,-9131446157
11131189635,-9131631180
11126843983,-9131657262
11130086503,-9131495803
11129877189,-9134963565
11120109064,-9175390600
11130200150,-9131568744
11110382747,-9089892997
11130442332,-9131038369
11149659066,-9129730542
11129976899,-9132690433
11145044466,-9137054936
11125870626,-9085011680
11129604086,-9127795757
11129851349,-9131206402
11130249977,-9131620053
11128404564,-9122061645
11131401822,-9143724013
-4277481473,4382817638
-4277467598,4382781220
-4277465730,4382789306
-4277477940,4382782208
-4277654089,4382745414
-4277162598,4382941248
-4277394135,4382830595
-1831816551,-640342615
-1831500071,-640166243
-1831774102,-640334473
-1831772276,-640239211
-1831879109,-640269896
-1830534483,-640060697
-1831738211,-640312371
-1832031162,-639224489
-1831626633,-640148926
-1828763284,-642279204
-8821134892,-5404910222
-8822088121,-5404339051
-8821125187,-5404887241
-8822549023,-5402480896
-8821104798,-5404883962
-8821135845,-5404899160
-8821136106,-5404895965
-8821146001,-5404895826
-8821136930,-5408461585
-8820780252,-5404606109
-8821758375,-5407165855
-8820008726,-5403992819
-673126511,6132975768
-664784001,6137266378
-664723638,6141249964
-665883639,6138430971
-664910250,6141178786
-664892913,6141193611
-663761099,6135486448
-666451956,6142294794
-664931709,6141455502
-665890416,6141406945
-664662312,6141288780
-665093448,6140047890
-663327827,6160239891
2838988136,5109074930
2838994932,5109079076
2839049113,5109095821
2839000611,5109069299
2838984473,5109107883
2838891207,5109515627
2838993133,5109072140
2838974627,5108730680
2838982708,5108935345
-211253970,-5744513420
-211389180,-5744932081
-210554879,-5744606251
-211476017,-5744892566
-211390417,-5744924920
-211394055,-5744922601
-211388738,-5744927782
-211754358,-5745385934
-210760508,-5744811656
-210658155,-5744620770
-211390285,-5744925765
967453904,460431932
967471041,460422800
967458040,460488171
967475037,460423924
-1579864906,-317239934
-1579742810,-316429674
-1580032500,-317126852
-1579974663,-317183340
-1579657869,-317999113
-1579915252,-317176650
-1579939098,-317236273
-1579442688,-316700573
-1579939980,-317178206
-1582920217,-318498569
-1579468354,-319155075
-1579942501,-317116998
-1579871429,-317153714
-1578327532,-318130264
-1579924028,-317174867
-1579935755,-317176249
-11604679702,2446944822
-11604680306,2446947432
-11604717651,2446940067
-11604881588,2446580323
-11604680941,2446946057
-11604677943,2446945269
-11604361829,2447202165
2234508333,240814913
2234506884,240816866
2234418643,240936473
2234526638,240878175
2234503618,240815635
2234291064,240724968
2234800239,241302272
2234513423,240826263
2234635585,240758429
2234203796,241188757
2234577417,240793466
2234114295,241592480
2234509483,240817465
2234949926,240075866
5909993279,-5688334124
5908087689,-5687223180
5902315113,-5686160784
5914606914,-5694877779
5910299712,-5688223944
5908729907,-5687812113
5909491274,-5688701166
5910130034,-5688312991
5910055012,-5688811977
5910026908,-5688536368
5912290139,-5690682679
5910071327,-5687983397
5910076243,-5688143923
5938730626,-5708322579
5910483120,-5687264288
5910069875,-5687928555
5923317932,-5689497144
5909486302,-5684545761
5908799050,-5689775677
5919384544,-5644909261
5885875449,-5674162656
5909879046,-5688153017
5907257801,-5683272176
227383041,2190649173
227093544,2190017321
227307688,2190208863
227450096,2190132585
229017713,2188957403
228218257,2190783196
227404522,2190177276
226256122,2192245425
227311810,2190204349
227594653,2190064295
227385810,2190185639
226060948,2189537987
228338611,2192950503
227360425,2190137929
227375241,2190145034
227399127,2190194908
-3627409086,7232980034
-3627399893,7232978053
-3628878353,7229156954
-3627294867,7232973094
-3627557484,7232941770
-3627430934,7232851565
-3627418139,7232959318
-3627416527,7232967656
-3627440939,7233080045
-3628402766,7231207482
-3626670596,7235974125
-3626601728,7232865502
-3627438218,7232993331
-3627197655,7232685458
-3627438225,7233256169
-3627424014,7234031873
-1323984634,-8426563172
-1314164904,-8417731334
-1330551922,-8389337622
-1298508788,-8414342831
-1312965895,-8419107649
-1312909922,-8419207809
-1314209719,-8418450128
-1320520874,-8409062684
-1312891007,-8419112794
-1301826057,-8426415743
-1319316639,-8420981495
-1332767311,-8394325483
-1313828520,-8409737614
-1313065545,-8419116680
-1312623152,-8436934056
-1312973940,-8419129107
-1322445055,-8421623901
-1270565836,-8447423539
-1301009725,-8422309831
-1314442200,-8434547863
2516447250,-612347233
2516123864,-613264835
2516499685,-612383791
2516482141,-612779231
2516742762,-613137227
2516475615,-612347882
2516480699,-612346761
2516481799,-612370620
2516479262,-612350266
1438234962,-375069605
1438058962,-374966217
1438183095,-375031194
1436881636,-376258937
1441132471,-375127886
1437901196,-375350148
1438722845,-374684704
1438358299,-374899567
1438135257,-374833925
1437940724,-374489423
1438253829,-375044373
1438242224,-375039106
-1085221567,385581359
-1085803069,385925457
-1085794587,385926299
-1085804628,385918330
-1085829587,385924886
-1085804673,385924636
-1085807310,385923610
-1085775348,385917182
-1085422341,385273180
9182742505,-8813249378
9182500186,-8814008834
9182738196,-8813272186
9182758711,-8813263300
9182856017,-8813235528
9182737910,-8813251691
9182749139,-8813253761
9182760507,-8813165946
9182752537,-8813256337
9182744070,-8813165064
9182748144,-8813255139
-1107448082,1640103739
-1109929023,1640867068
-1107596230,1640327000
-1107882431,1640197130
-1106323127,1639265845
-1107438873,1640094210
-1107120838,1641190842
-1110102901,1641291258
-1107466210,1640088794
-1107450731,1640100940
-1107158002,1640115028
-1106092721,1640041469
-1107538224,1640051963
247925232,4056370228
2530098907,9145621334
2530114118,9145700435
2530195032,9145503955
2530105667,9145600502
2530379766,9146371902
2530092954,9145606058
2530063860,9145631013
2530127239,9145756314
2529874044,9145761641
2530126391,9145579278
2530097276,9145609447
8847260406,9591856199
8847253183,9591861888
8847225396,9591879517
8847261327,9591863711
8847542913,9592148076
8847257210,9591861178
8847262932,9591864058
8847144706,9591744721
-9094497228,14083488547
-9094787961,14083513543
-9094506750,14083488265
-9094796499,14083569245
-9094489783,14083552161
-9094972467,14083341063
-9094504471,14083482502
-9094551407,14083487769
-9094511672,14083474176
-9094262541,14083387815
-9094505751,14083435085
-9094911118,14083333103
-9093638400,14083578675
-9094507535,14083478790
-9095217592,14083897109
-9094826665,14083493233
-9094536010,14083465776
-6858610274,8764037076
-6858623123,8764020284
-6858552720,8764533258
-6858547982,8763244765
-6858600183,8763979051
-6858208883,8763585979
-6858060694,8763922346
-6858686691,8764014104
-6858620826,8764030084
-6858609847,8764018132
-6858731146,8763993341
-6858623047,8764028497
-6858630233,8764010260
-6857021492,8764902400
-6858602112,8764004572
-6855994981,8764897350
-6858633442,8764020827
-6857355699,8763293741
-6858553344,8761759701
-6858647076,8764074071
7920038381,-7443671493
7927726062,-7442027194
7919908651,-7443727492
7919816208,-7444747352
7919935855,-7443515316
7920758333,-7443319041
7920109709,-7439555804
7920553207,-7443942950
7920174280,-7443613516
7919904419,-7443953233
7920566332,-7445248915
2964109420,378900402
2966588698,377730172
2963955995,378967863
2963996777,377761819
2963812696,378899787
2963778827,378934351
2963761595,378879232
2962649453,379066704
2963801135,378871345
2963708858,378672256
7496034662,-2200820933
7492185991,-2199575082
7492432968,-2200009244
13572649104,5166321686
13576222686,5165550574
13572625336,5166315924
13572619747,5166319426
13571839877,5165409662
13572412916,5168731938
13572624904,5166308484
13571499002,5165489333
13575233649,5165576313
13572654336,5166313287
13572610486,5166335307
13570957647,5168340951
13572616187,5166308612
13572626531,5166332909
13572615946,5166347402
13572671957,5166482873
13572644048,5166276495
-2507691375,16596316150
-2507697563,16596315130
-2507903815,16596146463
-2507623250,16596318741
-2507560090,16596308292
-2508004802,16595872878
-2507680288,16596259415
-2507680958,16596251723
-2508202817,16596320663
-2507707418,16596365153
-2507642225,16596158670
-1506714506,-3229878016
-1505878439,-3226566535
-1508926994,-3229748746
-1506323345,-3228570042
-1506486799,-3229655562
-1507903594,-3225035920
-1506230784,-3228485819
-1506853149,-3228682612
-1506828525,-3228653876
-1507812108,-3228300667
-1508884060,-3227213313
1241258159,-248047336
1241306113,-248250276
1241310507,-248244563
1241311716,-248240351
1241346247,-248309654
1241396584,-248091866
1241112784,-248291002
1241310768,-248247174
1241311026,-248246036
1241308872,-248246217
1241301447,-248228091
-6885106422,7546721397
-6885196059,7547283364
-6885119159,7546736554
-6884584969,7546849043
-6886106467,7543569922
-6885243272,7546517032
-6885195211,7546619493
-6885408384,7546328173
-6882719159,7544111604
-6884858680,7547383624
-6884886498,7546544738
5576150959,-9019025780
5576082940,-9018965224
5576082032,-9018985628
5576067450,-9018986359
5576583364,-9019282791
5576080669,-9018985284
5576067103,-9018988769
5576080437,-9018985839
5576088068,-9018982556
5576081735,-9018985821
-497323061,-12385275692
-497282274,-12385835274
-497340424,-12385386128
-497168000,-12385404266
-495852489,-12385135861
7613533658,-14159802718
7614099678,-14161436240
7613515631,-14159786882
7613533171,-14159783289
7611725912,-14162355989
7613457990,-14159906493
7613504960,-14159812860
7613492962,-14159737845
2648143202,3323866756
2649486787,3323046477
2649470813,3323317231
2649408679,3323104760
2649475289,3323046302
2649370322,3323776686
2649483485,3323053039
2649409906,3323083977
2649439623,3323108400
2650317943,3327050010
2649416236,3323152527
2649478795,3323045506
2648643879,3324546398
2649448190,3323106991
58879894,45224420
61126402,45710795
58905480,45194433
58860207,45200507
59587149,45214247
59351088,44986201
58811793,45246861
58832618,45201700
58921031,45169765
59025337,45229094
58768923,46537274
59886786,45419686
-3930357766,-4476862285
-3930449045,-4476788955
-3930260989,-4476461147
-3930378553,-4476864653
-3929305857,-4473077339
-3930233393,-4477136123
-3930535926,-4476842670
-3930359121,-4476855992
-3930052068,-4476854579
-3930433235,-4476923583
-3930212395,-4477043601
-3930359790,-4476860925
-3930361477,-4476861525
-3930364529,-4476855005
-3930346927,-4476963424
